YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,GRNT_CD,GRNT_AMT,GRNT_DT
202002,336459,1,12,9781537,0,0033,200000,201909
201909,663052,1,03,2930548,0,0033,100,201001
201905,1532126,1,21,777330,0,0033,4000000,201809
202003,71799,1,12,4582290,0,0033,10000,201503
201909,354214,1,01,6805369,0,0033,100,200501
202004,1928262,1,17,3672974,0,0033,6000,201801
201910,1575760,1,12,1324025,0,0033,4000,200502
202005,1362628,1,17,7353851,0,0033,40000,201911
201806,712245,1,12,4138637,0,0033,100000,201801
201910,1648848,1,24,3478142,0,0033,3000,201603
201811,968390,1,01,7255940,0,0033,20000,201607
201806,1344212,1,12,8375847,0,0033,40000,200501
201807,1127483,1,21,2103147,0,0033,2000000,201803
202004,524888,1,21,4569384,0,0033,60000,201305
201906,1585210,1,03,9578050,0,0033,40000,200606
201812,1287067,1,01,6578553,0,0033,100000,201711
202003,1086997,1,12,2885106,0,0033,90000,200904
202006,195021,1,17,8226535,0,0033,20000,202006
201807,1127483,1,21,2722450,0,0033,4000000,201803
202005,276238,1,17,1743862,0,0033,5000,201712
201806,510291,1,16,3581084,0,0033,60000,201602
201903,1631705,1,01,7435779,0,0033,2000,201710
201905,1249367,1,12,3777656,0,0033,10000,200501
201908,845693,1,03,9404925,0,0033,100,200501
202003,800792,1,17,3991716,0,0033,9000,201610
201902,566887,1,03,2585541,0,0033,10000,200501
201901,590966,1,12,4753023,0,0033,10000,201006
201807,1340176,1,01,7753685,0,0033,60000,201707
201908,913160,1,12,3754321,0,0033,300000,201511
202004,913160,1,12,3754321,0,0033,200000,201511
202001,118296,1,03,6700813,0,0033,20000,201010
201810,329412,1,01,5017031,0,0033,300000,201110
201812,1010444,1,03,2324287,0,0033,2000,200612
201912,1653913,1,12,150760,0,0033,50000,201708
201911,1799467,1,03,6076300,0,0033,3000000,201903
201809,988796,1,12,452257,0,0033,60000,201408
201811,1494248,1,03,8618843,0,0033,30000,200607
202003,38380,1,12,1279269,0,0033,100000,200501
201912,167046,1,12,5835610,0,0033,200000,200501
202002,1092424,1,12,6148910,0,0033,20000,201906
201905,1939044,1,17,7214991,0,0033,30000,201706
201806,393401,1,03,227974,0,0033,500,200501
201808,1708494,1,12,3760473,0,0033,20000,201703
201905,1863179,1,01,2645276,0,0033,4000000,201506
201902,49170,1,01,9838880,0,0033,2000000,201504
202002,1326728,1,17,6050346,0,0033,70000,201603
201906,973474,1,03,44593,0,0033,50000,200501
201911,211265,1,03,6207144,0,0033,100,200501
201907,1818717,1,16,3942813,0,0033,3000,201010
202001,1837002,1,01,8832202,0,0033,40000,201910
201811,1121864,1,12,6407782,0,0033,200000,201305
202003,1835543,1,03,2867887,0,0033,30000,200501
201812,571421,1,03,159777,0,0033,100,200901
201907,992618,1,24,417178,0,0033,3000,201603
201808,745756,1,12,2211198,0,0033,3000,200501
202003,239579,1,05,8322238,0,0033,20000,201804
201905,853421,1,17,6165406,0,0033,30000,201702
201902,1000981,1,01,4371304,0,0033,300000,201902
202003,239579,1,12,6818899,0,0033,500000,200804
201906,1857626,1,12,6531782,0,0033,20000,200710
201811,1745042,1,17,9082342,0,0033,200000,201702
202002,555603,1,12,8788355,0,0033,500000,200605
201912,864629,1,24,7206854,0,0033,3000,201704
201806,800792,1,12,7580394,0,0033,700000,200501
201812,885766,1,12,3249613,0,0033,100000,200501
201902,1077299,1,12,406588,0,0033,60000,201701
201904,336459,1,12,8318199,0,0033,200000,201901
202006,1549991,1,12,2608786,0,0033,70000,201411
201905,541452,1,12,3972835,0,0033,20000,201711
201809,529756,1,01,9699940,0,0033,70000,201510
202001,992618,1,24,2589747,0,0033,5000,201603
202005,1334987,1,03,875032,0,0033,100,200606
201806,285814,1,12,9887289,0,0033,20000,201510
201811,121007,1,12,4988060,0,0033,100000,201805
201806,954364,1,12,7074066,0,0033,200000,200709
201911,643096,1,12,2645019,0,0033,9000,201208
202004,1417273,1,05,5942921,0,0033,40000,201602
201909,183610,1,12,6109372,0,0033,50000,201909
201808,529756,1,01,9699940,0,0033,70000,201510
201907,744187,1,24,3480880,0,0033,20000,201205
201909,1704937,1,12,8693550,0,0033,8000,200501
201806,1171606,1,01,4165989,0,0033,800000,201112
201911,1869223,1,12,9438850,0,0033,40000,200501
201811,1571650,1,01,5774266,0,0033,700000,200912
201809,1225466,1,17,6627892,0,0033,10000,201805
201905,555603,1,12,8503980,0,0033,200000,200902
201810,879755,1,01,8793082,0,0033,90000,201806
201807,578755,1,03,1614532,0,0033,100,201202
202002,971177,1,12,2638818,0,0033,60000,201803
201901,1615973,1,01,9568650,0,0033,7000,201712
201901,879755,1,17,4558642,0,0033,10000,201812
202002,963482,1,01,6539047,0,0033,400000,201508
201903,381672,1,17,6842691,0,0033,200000,201712
202001,582449,1,01,9240029,0,0033,200000,201705
202003,1612764,1,05,3621900,0,0033,10000,201902
201810,1494797,1,03,5326451,0,0033,100,201307
201812,705714,1,12,9406459,0,0033,100000,201804
201906,84709,1,17,2811421,0,0033,10000,201603
201809,1124331,1,12,8635470,0,0033,60000,201702
201906,949373,1,21,6791606,0,0033,1000000,201905
201910,1171606,1,12,7064389,0,0033,500000,200501
201912,714605,1,12,7967238,0,0033,10000,200501
202005,260549,1,01,8216789,0,0033,20000,201901
201906,1928262,1,01,31716,0,0033,1000000,201006
202001,968390,1,17,10046955,0,0033,60000,201711
201911,1924066,1,03,5948343,0,0033,80000,201309
201912,555603,1,01,3150812,0,0033,500000,200906
201904,1170991,1,12,8567543,0,0033,200000,201205
201902,1835543,1,03,2867887,0,0033,20000,200501
201909,794699,1,01,1609000,0,0033,20000,201803
201910,867781,1,12,1241169,0,0033,200000,201611
201903,581853,1,12,200406,0,0033,20000,201702
201809,1336667,1,12,5235630,0,0033,20000,201710
201910,972078,1,12,3075796,0,0033,10000,201504
201908,959294,1,12,7948892,0,0033,50000,201810
202001,1234523,1,03,5813169,0,0033,8000,201004
201902,1127483,1,21,2695305,0,0033,4000000,201803
202005,1923224,1,03,1497012,0,0033,3000000,201807
201905,145370,1,17,7319913,0,0033,3000,201604
201908,1651459,1,05,1814706,0,0033,10000,201805
202001,1340176,1,16,8086810,0,0033,8000,201704
201808,1273016,1,03,8569228,0,0033,100,200609
201912,1486629,1,01,4208635,0,0033,200000,201808
202004,455972,1,03,2539454,0,0033,10000,200508
201904,786592,1,12,3093927,0,0033,60000,201302
201807,1745042,1,17,9082342,0,0033,200000,201702
202006,853421,1,01,3676551,0,0033,200000,201802
202003,64909,1,12,9437206,0,0033,200000,201803
201901,959294,1,12,7948892,0,0033,50000,201810
201908,1127483,1,21,1358587,0,0033,4000000,201803
202006,845791,1,03,550164,0,0033,6000,200501
202003,376463,1,12,3610847,0,0033,100000,201611
202006,1278062,1,01,4324896,0,0033,10000,201501
201810,129383,1,12,8965566,0,0033,200000,200501
201810,971177,1,05,1183970,0,0033,1000,201603
201905,67375,1,03,5147557,0,0033,9000,201210
201809,555603,1,05,56139,0,0033,5000,201612
202003,499317,1,01,9987249,0,0033,30000,201612
202005,1101149,1,01,7273966,0,0033,100000,201906
201907,755290,1,17,3104791,0,0033,20000,201901
201912,546786,1,24,7302274,0,0033,9000,201912
201811,1680180,1,01,9748956,0,0033,100000,200501
201911,336459,1,17,6017346,0,0033,10000,201810
201806,1503378,1,16,2472939,0,0033,70000,201612
201906,1863612,1,12,9429975,0,0033,2000,200501
201902,879755,1,17,4558642,0,0033,10000,201812
201904,1923224,1,03,1497012,0,0033,400000,201807
201905,1575760,1,12,1324025,0,0033,4000,200502
202006,1651459,1,05,3848850,0,0033,8000,201712
201807,266067,1,01,1478210,0,0033,100000,201407
201907,1864748,1,03,1337428,0,0033,100,200907
201909,1617891,1,01,2785876,0,0033,60000,201902
201808,838379,1,17,5209865,0,0033,5000,201605
201911,950021,1,12,3521555,0,0033,50000,201811
201911,1500128,1,03,5323880,0,0033,60000,201408
201806,786592,1,12,3093927,0,0033,60000,201302
201909,992618,1,24,2589747,0,0033,5000,201603
201809,197429,1,01,4199710,0,0033,100,200501
201912,1523847,1,01,3036,0,0033,30000,200908
202004,1437023,1,16,66989,0,0033,30000,201702
201904,1354805,1,12,4187972,0,0033,100000,201808
201809,1850766,1,01,5694687,0,0033,40000,201710
201904,830017,1,12,9236615,0,0033,50000,201903
201810,185715,1,03,3437531,0,0033,100,200609
202004,1835543,1,03,2867887,0,0033,30000,200501
201806,443022,1,03,4581594,0,0033,100,200501
201808,1867635,1,17,6335247,0,0033,2000,201501
201812,239579,1,05,8322238,0,0033,50000,201804
201907,1885809,1,03,8025209,0,0033,5000,200501
201903,848545,1,12,8735424,0,0033,500,201207
201912,164881,1,03,3887214,0,0033,4000,200501
202003,566635,1,17,5787274,0,0033,100000,201401
201909,938068,1,12,8871039,0,0033,3000,201510
201911,197034,1,24,3122094,0,0033,9000,201606
202004,560364,1,17,4683031,0,0033,6000,201802
202001,1171606,1,17,2283153,0,0033,40000,201905
201903,1326728,1,16,8571331,0,0033,20000,201708
201901,794699,1,01,1609000,0,0033,20000,201803
201908,459181,1,16,8107645,0,0033,10000,201804
202001,1863179,1,01,2645276,0,0033,1000000,201506
201909,1099164,1,12,4918047,0,0033,80000,201608
202001,301902,1,01,4483419,0,0033,10000,201907
201905,1340176,1,01,6004381,0,0033,80000,200501
201810,785461,1,12,78611,0,0033,20000,200501
201806,239579,1,05,8322238,0,0033,60000,201804
201811,1099164,1,01,2885958,0,0033,20000,201502
201905,1708494,1,12,3760473,0,0033,20000,201703
201808,794699,1,12,161710,0,0033,100000,201803
202005,1537007,1,12,3328950,0,0033,10000,201605
201810,1910201,1,01,5651299,0,0033,10000,201307
201909,1225466,1,16,5388921,0,0033,20000,201905
202003,1724514,1,12,2664999,0,0033,100000,201710
201809,1910201,1,12,6287773,0,0033,60000,201507
201809,949373,1,01,6524969,0,0033,3000000,201709
201908,439845,1,01,10043249,0,0033,4000,201704
202006,273563,1,12,2830430,0,0033,50000,201401
201908,1486628,1,12,713650,0,0033,50000,200805
201911,353014,1,16,1098956,0,0033,10000,201602
201807,954364,1,12,7074066,0,0033,200000,200709
202003,301902,1,12,6770745,0,0033,100000,201507
201909,705714,1,12,9406459,0,0033,100000,201804
201903,1224164,1,12,8777175,0,0033,3000,201011
201910,1505394,1,24,9067694,0,0033,10000,200501
201910,867781,1,01,8059589,0,0033,200000,201710
202005,873656,1,05,7149496,0,0033,30000,201903
201911,1611956,1,01,6280769,0,0033,40000,201711
202003,848853,1,01,2585968,0,0033,200000,200910
202001,330946,1,08,6827853,0,0033,20000,200501
202006,1939044,1,17,7214991,0,0033,20000,201706
201907,346566,1,12,8855366,0,0033,100000,201701
201912,348975,1,03,427559,0,0033,8000,200501
202003,851389,1,12,5155113,0,0033,200000,201905
201812,968390,1,01,7255940,0,0033,20000,201607
202001,1583005,1,12,1487289,0,0033,10000,201611
201902,1326728,1,17,2191205,0,0033,60000,201703
201809,1769080,1,01,3538555,0,0033,1000000,200810
201901,1863179,1,01,2645276,0,0033,4000000,201506
201903,559043,1,03,6885638,0,0033,6000,200501
201904,157214,1,01,5443050,0,0033,100000,200711
201909,950021,1,12,3521555,0,0033,50000,201811
202002,1270139,1,05,3711925,0,0033,1000,201812
201812,590966,1,12,4753023,0,0033,10000,201006
201808,1369927,1,03,6157498,0,0033,100,200501
201902,336459,1,12,8154133,0,0033,40000,200501
201901,279141,1,16,775249,0,0033,50000,201811
201902,555263,1,01,6145295,0,0033,100000,200604
201908,336459,1,12,1717210,0,0033,80000,200504
201810,495310,1,17,4406906,0,0033,7000,201502
202005,1611956,1,01,6280769,0,0033,70000,201711
201903,71799,1,12,4582290,0,0033,30000,201503
201807,1850766,1,17,226611,0,0033,20000,201609
201903,402372,1,12,9043177,0,0033,30000,201207
201907,654553,1,12,5252369,0,0033,200000,200903
201910,1451643,1,12,798623,0,0033,30000,200501
202003,1745042,1,17,3758908,0,0033,90000,201702
201806,317271,1,01,8461521,0,0033,300000,201306
201904,1455069,1,12,3079960,0,0033,100000,201701
201903,1038414,1,21,1244947,0,0033,8000,200811
202004,1853588,1,12,2925781,0,0033,50000,201107
202006,230963,1,05,2995756,0,0033,40000,201808
201905,1086997,1,12,2885106,0,0033,100000,200904
201806,1711272,1,03,3503683,0,0033,100,200703
201908,1751673,1,01,4514917,0,0033,4000,200805
201807,1583144,1,17,673625,0,0033,30000,201712
201806,263369,1,01,8017454,0,0033,800000,201404
201907,1848375,1,17,7657473,0,0033,100000,201711
201811,332335,1,12,707578,0,0033,500000,201803
202002,1080411,1,12,8660045,0,0033,200000,202001
202006,279141,1,17,5869073,0,0033,60000,201712
202006,381672,1,12,2997622,0,0033,300000,202001
202003,309231,1,12,9220165,0,0033,40000,201908
201903,267791,1,03,316783,0,0033,100,200607
201907,1099164,1,12,4918047,0,0033,90000,201608
201905,147150,1,12,5179803,0,0033,100000,200904
202004,210153,1,17,3448016,0,0033,20000,201910
201903,1019319,1,12,7500003,0,0033,3000,200806
201809,1213351,1,12,7780264,0,0033,100000,201712
201906,623363,1,24,9325934,0,0033,8000,200501
202005,708738,1,16,3020041,0,0033,20000,201909
202003,1615973,1,12,5537248,0,0033,100000,201712
201909,1008783,1,03,396555,0,0033,10000,200802
201806,1166395,1,12,1883600,0,0033,60000,200908
201911,1750060,1,01,9936417,0,0033,4000000,200501
201904,787776,1,17,5035180,0,0033,10000,201903
201807,885766,1,12,1594679,0,0033,300000,200501
201902,544787,1,17,4619435,0,0033,30000,201803
201809,1537007,1,12,3328950,0,0033,30000,201605
201809,1391252,1,12,2855737,0,0033,30000,201711
201901,1085898,1,03,7227940,0,0033,8000,200705
201909,1072957,1,03,298505,0,0033,7000,200711
201910,885766,1,01,2574567,0,0033,300000,200604
201809,1575760,1,01,840235,0,0033,800,201608
202003,988796,1,01,1390950,0,0033,4000000,200605
201909,263369,1,16,2881392,0,0033,90000,201705
201808,167046,1,12,5835610,0,0033,200000,200501
201910,1928262,1,01,31716,0,0033,1000000,201006
202004,988796,1,05,6734132,0,0033,20000,202001
202006,174596,1,01,9593475,0,0033,40000,201912
201809,38380,1,12,1279269,0,0033,100000,200501
202005,1440045,1,05,3883398,0,0033,20000,201711
201903,643096,1,01,1163606,0,0033,2000,201801
201812,1091705,1,16,4022289,0,0033,70000,201511
201904,1000448,1,12,9420532,0,0033,400000,200501
202002,1612764,1,05,3621900,0,0033,10000,201902
201912,837406,1,12,3392854,0,0033,200000,201901
201809,315458,1,01,3548342,0,0033,6000,201011
202005,968390,1,17,10046955,0,0033,50000,201711
201911,1220285,1,03,2997336,0,0033,100,200802
201906,109435,1,12,878741,0,0033,20000,201108
201809,1596650,1,12,8564733,0,0033,20000,201704
202002,1931414,1,01,6810326,0,0033,30000,201402
201905,397388,1,12,433472,0,0033,3000,201509
202001,238059,1,12,1884993,0,0033,500000,200912
202001,853421,1,01,3676551,0,0033,100000,201802
201902,435620,1,03,4485836,0,0033,9000,200707
201904,1863179,1,01,2645276,0,0033,4000000,201506
201811,963482,1,01,6539047,0,0033,500000,201508
202006,375403,1,03,9289658,0,0033,30000,200702
201809,1278794,1,01,8704990,0,0033,70000,201705
202006,696030,1,12,7662080,0,0033,400000,201803
201904,381672,1,17,6842691,0,0033,200000,201712
202005,197034,1,24,8877959,0,0033,3000,201606
201902,705714,1,12,32252,0,0033,30000,201603
202003,1867848,1,24,5579832,0,0033,9000000,201901
202004,1623068,1,03,10005120,0,0033,5000,201105
202001,1485255,1,05,3973636,0,0033,20000,201807
201905,1928262,1,05,3854453,0,0033,6000,201611
201908,197034,1,24,5374083,0,0033,3000,201606
201806,1748100,1,12,709674,0,0033,300000,200809
202002,1937528,1,12,9707572,0,0033,500000,200910
201906,830017,1,12,9236615,0,0033,50000,201903
201812,786592,1,05,7596719,0,0033,30000,201608
201808,632499,1,01,7227980,0,0033,7000,201704
202001,848853,1,01,2585968,0,0033,200000,200910
201909,848853,1,01,2585968,0,0033,400000,200910
201807,353014,1,12,6671002,0,0033,30000,201506
201807,1551346,1,03,4678333,0,0033,5000,200501
201810,1417273,1,05,5942921,0,0033,70000,201602
201905,1318264,1,05,5402569,0,0033,100,201702
202003,939018,1,12,203435,0,0033,5000,201905
202001,1661417,1,24,8306336,0,0033,5000,201904
202006,1075816,1,03,6473634,0,0033,3000,200609
201906,1166395,1,12,1883600,0,0033,60000,200908
201907,1745042,1,01,9689347,0,0033,10000,201706
201811,1277298,1,12,2103125,0,0033,3000000,201007
201812,960156,1,12,4065870,0,0033,30000,200512
201807,952035,1,03,4202524,0,0033,20000,200607
201909,439845,1,12,7570998,0,0033,20000,201704
201809,1075816,1,03,6473634,0,0033,6000,200609
201904,1011342,1,24,9237916,0,0033,7000,201801
202002,1651459,1,05,3848850,0,0033,10000,201712
201905,913160,1,12,3754321,0,0033,300000,201511
202006,145370,1,16,5255848,0,0033,30000,202003
201903,381672,1,17,9020400,0,0033,200000,201701
201909,1923224,1,03,1497012,0,0033,3000000,201807
201906,949373,1,21,1835576,0,0033,6000000,201901
201912,992618,1,24,1734652,0,0033,5000,201603
201912,352052,1,01,3125376,0,0033,100,201204
201812,1252953,1,05,1636943,0,0033,20000,201806
201812,1671539,1,12,3484395,0,0033,20000,201306
201808,1044502,1,12,1238071,0,0033,50000,201311
201901,230963,1,05,2995756,0,0033,60000,201808
201904,864629,1,24,5212826,0,0033,4000,201708
201810,1219106,1,16,2575082,0,0033,50000,201705
201912,1000448,1,01,22004,0,0033,600000,201312
201911,878563,1,17,7169091,0,0033,30000,201905
201903,381672,1,01,7334376,0,0033,900000,201407
201907,1575760,1,12,1324025,0,0033,4000,200502
202001,845413,1,12,7644574,0,0033,8000,201602
201905,761251,1,01,8128179,0,0033,100,201101
201910,700388,1,17,9210339,0,0033,5000,201904
201904,848853,1,12,5998438,0,0033,80000,200812
201807,1575760,1,12,1324025,0,0033,5000,200502
201908,479596,1,01,2286226,0,0033,30000,200708
202002,1074067,1,12,1538489,0,0033,20000,200606
201809,1234523,1,03,5813169,0,0033,10000,201004
202001,1670517,1,24,4422084,0,0033,4000,201505
202006,1277006,1,01,8352200,0,0033,10000,201801
201808,971177,1,05,1183970,0,0033,2000,201603
202006,1547727,1,17,354347,0,0033,50000,201702
201810,1240432,1,12,2754792,0,0033,400000,201405
201902,1856344,1,12,1326075,0,0033,100000,200807
201902,1326728,1,16,8571331,0,0033,20000,201708
201905,782625,1,01,3615590,0,0033,4000,201103
201902,1080065,1,03,9981470,0,0033,100,200501
201810,396236,1,12,9123073,0,0033,70000,201707
202001,1067877,1,12,1366602,0,0033,60000,201802
201904,439559,1,17,3823167,0,0033,20000,201902
201908,1358701,1,17,1999797,0,0033,30000,201710
201909,1011342,1,24,9237916,0,0033,6000,201801
202001,1277298,1,01,364194,0,0033,2000000,200803
201902,499317,1,01,9987249,0,0033,30000,201612
201909,879755,1,17,4558642,0,0033,9000,201812
202005,1928262,1,12,8735874,0,0033,700000,200501
201807,663052,1,03,2930548,0,0033,100,201001
201910,1127483,1,13,8745973,0,0033,3000000,201803
201808,913160,1,12,4413961,0,0033,400000,200911
202003,529756,1,01,9237981,0,0033,500000,201712
201910,541452,1,12,3972835,0,0033,20000,201711
201905,1511959,1,01,2114757,0,0033,9000,201608
202003,200893,1,12,1226976,0,0033,50000,202001
201811,1876862,1,12,2469757,0,0033,200000,201705
201911,1044502,1,12,1238071,0,0033,40000,201311
201807,1602354,1,01,7759796,0,0033,4000000,201503
201910,426462,1,05,8767050,0,0033,20000,201809
202003,1344212,1,12,8375847,0,0033,40000,200501
201905,760866,1,01,4807051,0,0033,300000,201011
202005,1331735,1,12,241066,0,0033,300000,200501
202003,268913,1,03,3684806,0,0033,100,200501
201910,1151490,1,12,8661314,0,0033,90000,201609
201808,1918569,1,03,6269791,0,0033,100000,200501
201808,566887,1,03,2585541,0,0033,10000,200501
201904,1305782,1,12,4900872,0,0033,80000,201302
202001,879755,1,17,4558642,0,0033,8000,201812
202003,598540,1,12,1444847,0,0033,8000,201107
201905,1749363,1,03,7988002,0,0033,10000,200501
201807,638943,1,01,935383,0,0033,6000,201609
201811,1643484,1,17,8524992,0,0033,100000,201712
201806,574414,1,12,3411560,0,0033,9000,200501
202004,74540,1,12,7316106,0,0033,100000,200501
201906,1340176,1,01,6004381,0,0033,80000,200501
201810,1258104,1,12,1727484,0,0033,200000,201108
201806,375403,1,03,9289658,0,0033,40000,200702
202003,483259,1,16,2720363,0,0033,40000,201805
201901,808597,1,12,1824950,0,0033,20000,200501
201905,657459,1,12,9837681,0,0033,9000,201511
202005,198993,1,12,6728782,0,0033,100000,201812
201811,1677104,1,17,9434411,0,0033,40000,201811
201906,106119,1,03,5197421,0,0033,6000,200509
201806,1718620,1,03,664726,0,0033,100,201205
201903,23686,1,17,2734035,0,0033,10000,201505
201912,375403,1,17,2105052,0,0033,40000,201902
201910,1287705,1,01,5052987,0,0033,30000,200805
202005,375403,1,03,9289658,0,0033,800000,200701
201904,1043657,1,01,970990,0,0033,2000,201809
201809,1211383,1,12,1709181,0,0033,8000,201301
201903,1211502,1,03,2092157,0,0033,9000,200612
201906,408332,1,03,4721020,0,0033,30000,201109
201905,38380,1,12,1279269,0,0033,100000,200501
201903,1547727,1,17,354347,0,0033,70000,201702
201911,353014,1,12,6671002,0,0033,20000,201506
201812,78720,1,01,5566620,0,0033,7000,201611
201908,1825256,1,01,6383048,0,0033,2000000,201105
201911,865575,1,12,9525174,0,0033,20000,201603
201912,1145078,1,01,9562457,0,0033,100000,201802
201903,972078,1,12,3075796,0,0033,20000,201504
201806,1151490,1,12,8661314,0,0033,90000,201609
201901,1748100,1,12,709674,0,0033,300000,200809
201907,1604227,1,16,5135979,0,0033,100000,201204
202001,590966,1,12,4753023,0,0033,10000,201006
201901,812535,1,01,1045918,0,0033,2000000,201607
201912,935254,1,01,6567645,0,0033,50000,201811
201811,551962,1,17,6405019,0,0033,3000,201702
201907,963482,1,01,6539047,0,0033,500000,201508
201809,157214,1,01,5443050,0,0033,100000,200711
201808,1511959,1,01,2114757,0,0033,10000,201608
202003,73307,1,12,4336820,0,0033,200000,201912
201912,1297944,1,17,2384719,0,0033,50000,201905
201906,1034834,1,12,9677958,0,0033,800000,200501
201806,376463,1,01,7383597,0,0033,80000,201709
201809,1308071,1,03,25736,0,0033,20000,200501
201902,963482,1,01,6539047,0,0033,500000,201508
201812,1939044,1,17,7214991,0,0033,40000,201706
201905,1169752,1,03,2242840,0,0033,40000,200501
201908,1612764,1,05,3621900,0,0033,10000,201902
202006,198993,1,01,960193,0,0033,10000,201812
202006,1326728,1,17,2191205,0,0033,30000,201703
201902,1591442,1,12,10022465,0,0033,20000,201805
201807,1127483,1,21,2695305,0,0033,4000000,201803
201909,555603,1,01,4008178,0,0033,500000,200705
201809,1413331,1,01,8153490,0,0033,40000,201802
201903,963482,1,12,3423741,0,0033,900000,201508
201906,529756,1,01,9699940,0,0033,60000,201510
201806,1124331,1,12,8635470,0,0033,60000,201702
201806,1067877,1,12,1366602,0,0033,60000,201802
201809,872655,1,03,1321618,0,0033,100,201108
202003,1848375,1,17,7657473,0,0033,100000,201711
202002,56995,1,12,1173044,0,0033,30000,200501
201912,800792,1,12,7580394,0,0033,700000,200501
201909,1410184,1,01,8208199,0,0033,2000,201011
201907,1448064,1,01,8293414,0,0033,1000,201711
202001,581853,1,12,200406,0,0033,20000,201702
202006,1745253,1,12,7560541,0,0033,5000,201006
201903,560364,1,17,4683031,0,0033,10000,201802
201806,1702367,1,01,590426,0,0033,500000,201309
201910,888652,1,01,6921445,0,0033,100000,201511
201910,1482871,1,12,1551691,0,0033,30000,201605
201909,728960,1,12,5921117,0,0033,30000,201311
201909,317271,1,01,8461521,0,0033,300000,201306
201807,164359,1,01,5037131,0,0033,20000,201601
201901,267791,1,03,316783,0,0033,100,200607
201904,64016,1,12,7268819,0,0033,6000,200807
201907,74540,1,12,7316106,0,0033,100000,200501
201910,267791,1,03,316783,0,0033,100,200607
201910,1648848,1,24,7196796,0,0033,4000,201601
202004,314604,1,12,2366696,0,0033,30000,201512
201809,1160259,1,12,5396711,0,0033,2000,201108
202004,1151490,1,12,8661314,0,0033,90000,201609
201808,871762,1,12,4151928,0,0033,20000,201209
201905,1326728,1,17,7385476,0,0033,100000,201504
201904,1704882,1,03,8830733,0,0033,20000,200501
201910,1615973,1,01,7377376,0,0033,100,200901
201902,1718125,1,01,6274816,0,0033,10000,200602
202002,381672,1,12,7153638,0,0033,1000000,201407
201904,570122,1,17,6655443,0,0033,8000,201701
202003,986319,1,03,7662401,0,0033,1000000,201302
202001,663052,1,03,2930548,0,0033,100,201001
201812,1091876,1,17,2049640,0,0033,30000,201805
201806,662505,1,12,5474607,0,0033,50000,200901
201810,1360236,1,03,8384150,0,0033,100,200501
202005,375403,1,17,2105052,0,0033,30000,201902
201905,939018,1,12,203435,0,0033,5000,201905
201806,145370,1,17,7319913,0,0033,6000,201604
202006,1204668,1,24,3860573,0,0033,4000,202001
201901,479596,1,01,2286226,0,0033,30000,201604
202006,1623068,1,03,10005120,0,0033,5000,201105
201901,555603,1,17,4156233,0,0033,20000,201703
201904,1641466,1,12,1524067,0,0033,200000,201602
201908,544787,1,17,4619435,0,0033,30000,201803
201905,1169054,1,12,4663821,0,0033,5000,201712
201902,263369,1,16,1305026,0,0033,40000,201501
202005,1166474,1,17,655449,0,0033,40000,201906
201908,1505394,1,12,157202,0,0033,100000,200501
201905,968390,1,01,7255940,0,0033,20000,201607
201908,1220285,1,03,2997336,0,0033,100,200802
202002,988796,1,01,1390950,0,0033,4000000,200605
202001,878563,1,17,7169091,0,0033,30000,201905
202002,731945,1,03,6804417,0,0033,300000,200611
201905,952035,1,03,4202524,0,0033,20000,200607
201907,109435,1,12,878741,0,0033,20000,201108
201807,867781,1,01,8059589,0,0033,200000,201710
202005,760141,1,01,6671713,0,0033,100,200611
201906,610970,1,12,9735248,0,0033,30000,201203
201806,555603,1,01,4008178,0,0033,2000000,200705
201905,381672,1,17,4620795,0,0033,5000,201211
201909,145370,1,17,7319913,0,0033,2000,201604
202003,1494248,1,03,8618843,0,0033,30000,200607
202005,986319,1,03,7662401,0,0033,1000000,201302
201910,760141,1,01,6671713,0,0033,100,200611
201902,1850766,1,17,226611,0,0033,10000,201609
201907,1331735,1,12,241066,0,0033,300000,200501
201909,1151490,1,12,8661314,0,0033,90000,201609
202005,1473330,1,01,534992,0,0033,40000,201806
201907,1799467,1,03,6076300,0,0033,3000000,201903
201812,598792,1,03,6520069,0,0033,9000,200501
202006,1417273,1,01,4737810,0,0033,700000,202004
202002,1042032,1,01,9143999,0,0033,10000,201907
201806,1404700,1,01,7367207,0,0033,1000,200901
201901,185715,1,03,3437531,0,0033,100,200609
201807,25820,1,01,5348086,0,0033,7000,200705
201901,1448064,1,01,8293414,0,0033,1000,201711
201910,269290,1,12,9616586,0,0033,2000,201607
201906,1188908,1,12,7380998,0,0033,200000,201906
202005,1724514,1,12,2664999,0,0033,100000,201710
201812,362395,1,17,4048240,0,0033,20000,201702
201905,1075816,1,03,6473634,0,0033,5000,200609
202005,1523847,1,01,3410305,0,0033,500000,201905
201906,283879,1,24,843122,0,0033,3000,201506
201807,396236,1,12,9123073,0,0033,70000,201707
202006,1091705,1,16,4022289,0,0033,40000,201511
201810,1542773,1,01,5687077,0,0033,30000,201310
202006,555603,1,01,3268138,0,0033,100,200612
202001,1745042,1,17,3758908,0,0033,90000,201702
201901,1038414,1,12,2124074,0,0033,200000,200501
202003,775621,1,12,2825473,0,0033,100000,201902
201902,1097415,1,01,2854106,0,0033,20000,201704
202004,563293,1,12,765023,0,0033,10000,201608
201906,1000448,1,01,22004,0,0033,200000,201312
201808,681833,1,12,7316732,0,0033,10000,201606
